file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/projects.js,140,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,0,33
projects/projects.js,141,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,0,55
projects/projects.js,142,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,0,48
projects/projects.js,143,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,1,25
projects/projects.js,144,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,0,0
projects/projects.js,145,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,1,71
projects/projects.js,146,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,1,72
projects/projects.js,147,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,1,17
projects/projects.js,148,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,0,0
projects/projects.js,149,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,1,56
projects/projects.js,150,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,1,53
projects/projects.js,151,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,2,61
projects/projects.js,152,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,2,42
projects/projects.js,153,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,1,1
projects/projects.js,154,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,0,0
projects/projects.js,155,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,1,56
projects/projects.js,156,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,1,31
projects/projects.js,157,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,0,1
projects/projects.js,158,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,0,0
projects/projects.js,159,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,0,37
projects/projects.js,160,js,b30df589,Maxime Chung,2026-05-01,20:05:03,-07:00,2026-05-01T20:05:03-07:00,0,23
projects/part_c_teaching_video_modified_v8.html,1,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,13
projects/part_c_teaching_video_modified_v8.html,2,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,14
projects/part_c_teaching_video_modified_v8.html,3,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,4
projects/part_c_teaching_video_modified_v8.html,4,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,20
projects/part_c_teaching_video_modified_v8.html,5,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,50
projects/part_c_teaching_video_modified_v8.html,6,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,5
projects/part_c_teaching_video_modified_v8.html,7,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,5
projects/part_c_teaching_video_modified_v8.html,8,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,12
projects/part_c_teaching_video_modified_v8.html,9,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,15
projects/part_c_teaching_video_modified_v8.html,10,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,14
projects/part_c_teaching_video_modified_v8.html,11,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,15
projects/part_c_teaching_video_modified_v8.html,12,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,16
projects/part_c_teaching_video_modified_v8.html,13,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,21
projects/part_c_teaching_video_modified_v8.html,14,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,16
projects/part_c_teaching_video_modified_v8.html,15,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,14
projects/part_c_teaching_video_modified_v8.html,16,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,14
projects/part_c_teaching_video_modified_v8.html,17,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,16
projects/part_c_teaching_video_modified_v8.html,18,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,14
projects/part_c_teaching_video_modified_v8.html,19,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,16
projects/part_c_teaching_video_modified_v8.html,20,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,21,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,27
projects/part_c_teaching_video_modified_v8.html,22,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,10
projects/part_c_teaching_video_modified_v8.html,23,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,20
projects/part_c_teaching_video_modified_v8.html,24,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,20
projects/part_c_teaching_video_modified_v8.html,25,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,17
projects/part_c_teaching_video_modified_v8.html,26,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,56
projects/part_c_teaching_video_modified_v8.html,27,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,11
projects/part_c_teaching_video_modified_v8.html,28,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,15
projects/part_c_teaching_video_modified_v8.html,29,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,30,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,71
projects/part_c_teaching_video_modified_v8.html,31,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,32,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,6
projects/part_c_teaching_video_modified_v8.html,33,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,65
projects/part_c_teaching_video_modified_v8.html,34,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,17
projects/part_c_teaching_video_modified_v8.html,35,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,23
projects/part_c_teaching_video_modified_v8.html,36,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,37
projects/part_c_teaching_video_modified_v8.html,37,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,38,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,6
projects/part_c_teaching_video_modified_v8.html,39,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,77
projects/part_c_teaching_video_modified_v8.html,40,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,41,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,70
projects/part_c_teaching_video_modified_v8.html,42,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,95
projects/part_c_teaching_video_modified_v8.html,43,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,4
projects/part_c_teaching_video_modified_v8.html,44,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,42
projects/part_c_teaching_video_modified_v8.html,45,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,30
projects/part_c_teaching_video_modified_v8.html,46,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,36
projects/part_c_teaching_video_modified_v8.html,47,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,31
projects/part_c_teaching_video_modified_v8.html,48,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,27
projects/part_c_teaching_video_modified_v8.html,49,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,50,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,39
projects/part_c_teaching_video_modified_v8.html,51,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,75
projects/part_c_teaching_video_modified_v8.html,52,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,53,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,4
projects/part_c_teaching_video_modified_v8.html,54,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,12
projects/part_c_teaching_video_modified_v8.html,55,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,31
projects/part_c_teaching_video_modified_v8.html,56,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,15
projects/part_c_teaching_video_modified_v8.html,57,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,58,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,49
projects/part_c_teaching_video_modified_v8.html,59,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,41
projects/part_c_teaching_video_modified_v8.html,60,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,61,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,11
projects/part_c_teaching_video_modified_v8.html,62,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,17
projects/part_c_teaching_video_modified_v8.html,63,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,13
projects/part_c_teaching_video_modified_v8.html,64,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,17
projects/part_c_teaching_video_modified_v8.html,65,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,12
projects/part_c_teaching_video_modified_v8.html,66,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,18
projects/part_c_teaching_video_modified_v8.html,67,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,22
projects/part_c_teaching_video_modified_v8.html,68,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,69,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,83
projects/part_c_teaching_video_modified_v8.html,70,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,31
projects/part_c_teaching_video_modified_v8.html,71,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,102
projects/part_c_teaching_video_modified_v8.html,72,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,73,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,82
projects/part_c_teaching_video_modified_v8.html,74,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,55
projects/part_c_teaching_video_modified_v8.html,75,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,14
projects/part_c_teaching_video_modified_v8.html,76,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,68
projects/part_c_teaching_video_modified_v8.html,77,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,55
projects/part_c_teaching_video_modified_v8.html,78,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,79,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,80,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,5
projects/part_c_teaching_video_modified_v8.html,81,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,20
projects/part_c_teaching_video_modified_v8.html,82,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,16
projects/part_c_teaching_video_modified_v8.html,83,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,19
projects/part_c_teaching_video_modified_v8.html,84,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,14
projects/part_c_teaching_video_modified_v8.html,85,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,15
projects/part_c_teaching_video_modified_v8.html,86,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,29
projects/part_c_teaching_video_modified_v8.html,87,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,19
projects/part_c_teaching_video_modified_v8.html,88,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,18
projects/part_c_teaching_video_modified_v8.html,89,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,24
projects/part_c_teaching_video_modified_v8.html,90,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,18
projects/part_c_teaching_video_modified_v8.html,91,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,92,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,93,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,6
projects/part_c_teaching_video_modified_v8.html,94,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,23
projects/part_c_teaching_video_modified_v8.html,95,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,35
projects/part_c_teaching_video_modified_v8.html,96,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,17
projects/part_c_teaching_video_modified_v8.html,97,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,15
projects/part_c_teaching_video_modified_v8.html,98,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,99,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,115
projects/part_c_teaching_video_modified_v8.html,100,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,76
projects/part_c_teaching_video_modified_v8.html,101,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,14
projects/part_c_teaching_video_modified_v8.html,102,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,32
projects/part_c_teaching_video_modified_v8.html,103,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,13
projects/part_c_teaching_video_modified_v8.html,104,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,35
projects/part_c_teaching_video_modified_v8.html,105,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,16
projects/part_c_teaching_video_modified_v8.html,106,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,35
projects/part_c_teaching_video_modified_v8.html,107,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,17
projects/part_c_teaching_video_modified_v8.html,108,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,109,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,89
projects/part_c_teaching_video_modified_v8.html,110,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,111,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,6
projects/part_c_teaching_video_modified_v8.html,112,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,23
projects/part_c_teaching_video_modified_v8.html,113,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,34
projects/part_c_teaching_video_modified_v8.html,114,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,17
projects/part_c_teaching_video_modified_v8.html,115,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,65
projects/part_c_teaching_video_modified_v8.html,116,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,117,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,114
projects/part_c_teaching_video_modified_v8.html,118,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,91
projects/part_c_teaching_video_modified_v8.html,119,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,31
projects/part_c_teaching_video_modified_v8.html,120,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,102
projects/part_c_teaching_video_modified_v8.html,121,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,33
projects/part_c_teaching_video_modified_v8.html,122,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,35
projects/part_c_teaching_video_modified_v8.html,123,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,124,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,26
projects/part_c_teaching_video_modified_v8.html,125,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,11
projects/part_c_teaching_video_modified_v8.html,126,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,45
projects/part_c_teaching_video_modified_v8.html,127,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,47
projects/part_c_teaching_video_modified_v8.html,128,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,129,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,50
projects/part_c_teaching_video_modified_v8.html,130,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,131,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,38
projects/part_c_teaching_video_modified_v8.html,132,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,94
projects/part_c_teaching_video_modified_v8.html,133,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,86
projects/part_c_teaching_video_modified_v8.html,134,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,79
projects/part_c_teaching_video_modified_v8.html,135,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,76
projects/part_c_teaching_video_modified_v8.html,136,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,77
projects/part_c_teaching_video_modified_v8.html,137,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,47
projects/part_c_teaching_video_modified_v8.html,138,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,61
projects/part_c_teaching_video_modified_v8.html,139,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,44
projects/part_c_teaching_video_modified_v8.html,140,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,41
projects/part_c_teaching_video_modified_v8.html,141,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,42
projects/part_c_teaching_video_modified_v8.html,142,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,143,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,13
projects/part_c_teaching_video_modified_v8.html,144,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,15
projects/part_c_teaching_video_modified_v8.html,145,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,34
projects/part_c_teaching_video_modified_v8.html,146,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,17
projects/part_c_teaching_video_modified_v8.html,147,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,15
projects/part_c_teaching_video_modified_v8.html,148,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,149,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,60
projects/part_c_teaching_video_modified_v8.html,150,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,151,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,31
projects/part_c_teaching_video_modified_v8.html,152,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,12
projects/part_c_teaching_video_modified_v8.html,153,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,22
projects/part_c_teaching_video_modified_v8.html,154,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,30
projects/part_c_teaching_video_modified_v8.html,155,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,18
projects/part_c_teaching_video_modified_v8.html,156,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,12
projects/part_c_teaching_video_modified_v8.html,157,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,17
projects/part_c_teaching_video_modified_v8.html,158,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,14
projects/part_c_teaching_video_modified_v8.html,159,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,13
projects/part_c_teaching_video_modified_v8.html,160,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,28
projects/part_c_teaching_video_modified_v8.html,161,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
